id,neighborhood,advertiser,title,category,search_keyword,rating,reviews_count,lat,lng,address,reward,discountPercentage,actionText,imageUrl
1,حي الخليج,مطعم الشام,مطعم الشام,عام,مطعم,4,1202,24.7639006,46.8021192,"3494 الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
2,حي الخليج,الرومانسية -النهضة | Al romansiah,الرومانسية -النهضة | Al romansiah,عام,مطعم,4.3,11746,24.7585131,46.8140823,"سلمان الفارسي، النهضة 6901، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
3,حي الخليج,مطعم بيت شهيل للأكلات الشعبية,مطعم بيت شهيل للأكلات الشعبية,عام,مطعم,4.2,258,24.7710856,46.8127525,"حي، الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
4,حي الخليج,مطعم ورد وكباب,مطعم ورد وكباب,عام,مطعم,4.3,458,24.7688739,46.7823218,"طريق الشيخ حسن بن حسين بن علي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
5,حي الخليج,مطعم زمان الخليج للمشويات والرز البخاري,مطعم زمان الخليج للمشويات والرز البخاري,عام,مطعم,4.2,915,24.7732062,46.8172339,"8508 الامير بندر بن عبدالعزيز، 2977، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
6,حي الخليج,مطعم ذوق اللؤلؤة,مطعم ذوق اللؤلؤة,عام,مطعم,4.1,2445,24.7512872,46.7818928,"الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
7,حي الخليج,مطعم ومقهى لمة بيت العز,مطعم ومقهى لمة بيت العز,عام,مطعم,4.4,1083,24.771355,46.8141956,"الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
8,حي الخليج,مطعم سمرقندي,مطعم سمرقندي,عام,مطعم,4.2,3310,24.7434243,46.8091727,"2545 طريق خريص الفرعي، النسيم الغربي، الرياض 14231 7981،، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
9,حي الخليج,مطعم صاج المختار,مطعم صاج المختار,عام,مطعم,4.1,4742,24.760822,46.8178969,"3078 شارع محمد بن أحمد السديري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
10,حي الخليج,مطعم ألاتوركا,مطعم ألاتوركا,عام,مطعم,4,673,24.7744348,46.8181526,"6809 الامير بندر بن عبدالعزيز،، الخليج 4308 الرياض 13224",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
11,حي الخليج,مطعم شموخ القوافل للأكلات الشعبيه,مطعم شموخ القوافل للأكلات الشعبيه,عام,مطعم,4.1,1676,24.7690343,46.7932094,"QQ9V+J7، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
12,حي الخليج,أيام درب الزلق,أيام درب الزلق,عام,مطعم,3.9,980,24.7634278,46.8098614,"، حي، سلمان الفارسي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
13,حي الخليج,مطعم الاسطول المتميز - حي الخليج Alostool Restaurant - Al Khaleej District,مطعم الاسطول المتميز - حي الخليج Alostool Restaurant - Al Khaleej District,عام,مطعم,3.6,792,24.7799087,46.8103915,"شارع بحر العرب، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
14,حي الخليج,شواية المستقبل البخاري,شواية المستقبل البخاري,عام,مطعم,4.3,249,24.7690148,46.792294,"حي, ابي سعيد الخدري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
15,حي الخليج,مطعم زهرة التنور للمشويات,مطعم زهرة التنور للمشويات,عام,مطعم,3.9,918,24.7683265,46.809368,"الامير بندر بن عبدالعزيز -النهضة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
16,حي الخليج,مطعم واد المحيط للمأكولات البحرية,مطعم واد المحيط للمأكولات البحرية,عام,مطعم,4.7,1376,24.7654307,46.7849597,"شارع الحسن بن الحسين بن علي, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
17,حي الخليج,شواية الرياض الان المستقبل,شواية الرياض الان المستقبل,عام,مطعم,3.9,553,24.7652522,46.804461,"3421 الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
18,حي الخليج,ركن الصياد,ركن الصياد,عام,مطعم,4.5,834,24.7647616,46.8094818,"سلمان الفارسي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
19,حي الخليج,مطعم سواخن الفرع الاول,مطعم سواخن الفرع الاول,عام,مطعم,3.7,1332,24.7483696,46.8217976,"8538 3820 شارع حسان بن ثابت، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
20,حي الخليج,بيت الاغذية للمأكولات البحرية,بيت الاغذية للمأكولات البحرية,عام,مطعم,4,307,24.7641803,46.8099532,"7517 سلمان الفارسي، 7491، 13222، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
21,حي الخليج,مطعم ركن المحاشي للمأكولات المصرية,مطعم ركن المحاشي للمأكولات المصرية,عام,مطعم,4.3,868,24.7714527,46.8143692,"الامير بندر بن عبدالعزيز،، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
22,حي الخليج,المطعم البخاري,المطعم البخاري,عام,مطعم,4,411,24.7796668,46.8132548,"محمد بن إسماعيل الصنعاني، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
23,حي الخليج,مطعم بيت سلمى,مطعم بيت سلمى,عام,مطعم,4.5,213,24.7666447,46.788564,"ابي سعيد الخدري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
24,حي الخليج,مطعم الطازج,مطعم الطازج,عام,مطعم,3.9,7133,24.7499425,46.817423,"طريق خريص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
25,حي الخليج,مطعم الكيف المصري,مطعم الكيف المصري,عام,مطعم,4.4,2156,24.7635626,46.8015932,"تقاطع ابن الحكم، بعد البنك الاهلى على اليمين، شارع الامير بندر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
26,حي الخليج,مطعم ضيافة الرياض,مطعم ضيافة الرياض,عام,مطعم,3.9,587,24.7653304,46.7863693,"QQ8P+4HC، ابي سعيد الخدري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
27,حي الخليج,ابن الوزير مطاعم وفطائر الرياض الخليج,ابن الوزير مطاعم وفطائر الرياض الخليج,عام,مطعم,4.1,252,24.7806141,46.8139018,"طريق الشيخ عيسى بن سلمان ال خليفة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
28,حي الخليج,مطعم خيرات الأرض الجميلة,مطعم خيرات الأرض الجميلة,عام,مطعم,4,308,24.7611423,46.7965953,"4046 الامير بندر بن عبدالعزيز، 6490, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
29,حي الخليج,مطعم بخاري هاوس لتقديم الوجبات,مطعم بخاري هاوس لتقديم الوجبات,عام,مطعم,3.6,266,24.7692242,46.8107878,"الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
30,حي الخليج,مطعم شمس البراري للوجبات السريعة,مطعم شمس البراري للوجبات السريعة,عام,مطعم,3.8,774,24.7642501,46.8098902,"QR75+PX3، سلمان الفارسي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
31,حي الخليج,مطعم مائدة الفلافل,مطعم مائدة الفلافل,عام,مطعم,4.2,535,24.7679235,46.7913788,"ابي سعيد الخدري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
32,حي الخليج,شيف اياد,شيف اياد,عام,مطعم,4.5,1119,24.7705614,46.8051973,"سلمان الفارسي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
33,حي الخليج,مطعم سمك وأسماك,مطعم سمك وأسماك,عام,مطعم,4,1173,24.766368,46.8083646,"سلمان الفارسي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
34,حي الخليج,دايت كوتش مطعم صحي|Diet coach,دايت كوتش مطعم صحي|Diet coach,عام,مطعم,4.7,540,24.7795435,46.7940605,"الشيخ عبدالعزيز بن عبدالرحمن بن بشر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
35,حي الخليج,مطعم بوارق,مطعم بوارق,عام,مطعم,4.8,319,24.7723448,46.7834503,"حي، الشيخ عبدالعزيز بن عبدالرحمن بن بشر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
36,حي الخليج,مطعم اطلس الغرب,مطعم اطلس الغرب,عام,مطعم,3.8,230,24.7476572,46.7965535,"حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
37,حي الخليج,مطعم الشيف الشرقي,مطعم الشيف الشرقي,عام,مطعم,3.5,270,24.7537453,46.8067302,"3691 عبيدة بن الحارث، 7511،، جده11831، المملكة العربية السعودية، جده",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
38,حي الخليج,مطعم مترو,مطعم مترو,عام,مطعم,4.6,112,24.7538397,46.7926122,"شارع عبدالرحمن الناصر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
39,حي الخليج,مطعم شعبيات وشوايه المهره,مطعم شعبيات وشوايه المهره,عام,مطعم,3.9,401,24.7698308,46.7964919,"7462 رفح، RFKA4030, 4030, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
40,حي الخليج,مطعم كرم,مطعم كرم,عام,مطعم,3.7,604,24.7661629,46.8083778,"سلمان الفارسي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
41,حي الخليج,"مطعم حديد واحد ، للوجبات السريعة","مطعم حديد واحد ، للوجبات السريعة",عام,مطعم,4.4,47,24.7661597,46.8188046,"7716 الجبيل، النهضة الرياض 13222",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
42,حي الخليج,مطعم لعيونك,مطعم لعيونك,عام,مطعم,3.3,625,24.7702284,46.7813432,"حي الخليج - شارع الشيخ الحسن ابن حسين ابن علي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
